EXPEDIENTE;ANNO;X_TRAMO;FECHA_FALTA;DIA_COMPLETO;ESTUDIOS;GRUPO;MATERIA;AUSENCIAS;RETRASOS;JUSTIFICADAS
9743968;2025;294646;19/01/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Itinerario personal para la empleabilidad II;1;0;0
9743968;2025;294648;23/01/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9743968;2025;294646;13/02/2026;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión logística y comercial;1;0;0
10028052;2025;294584;20/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10028052;2025;294604;05/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10028052;2025;294584;13/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10235355;2025;294630;16/12/2025;N;Curso de Esp. en Inteligencia artificial y Big Data (LOFP);CUR INTEL;Sistemas de Big Data;1;0;0
10235355;2025;294649;05/02/2026;N;Curso de Esp. en Inteligencia artificial y Big Data (LOFP);CUR INTEL;Big Data aplicado;1;0;0
10028052;2025;294604;10/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10028052;2025;294582;12/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Proyecto intermodular II;1;0;0
10028052;2025;294627;15/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
9755515;2025;294582;07/11/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2ºAFD-BL;Contabilidad y Fiscalidad;1;0;0
9755515;2025;294604;20/11/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2ºAFD-BL;Gestión de recursos humanos;1;0;0
9755515;2025;294605;05/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2ºAFD-BL;Simulación empresarial;1;0;0
9755515;2025;;02/10/2025;S;2º de CFGS (LOFP) - Administración y Finanzas;2ºAFD-BL;;1;0;1
9845453;2025;294582;16/12/2025;N;2º de PEFP - Actividades Auxiliares en Viveros, Jardines y Centros de Jardinería;2 PEFP JAR;Operaciones básicas de prod. y mant. de plantas en viveros y centros de jardine.;1;0;0
10187448;2025;294649;17/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Ofimática y proceso de la información;1;0;0
10187448;2025;294630;26/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Gestión de documentación jurídico-empresarial;1;0;0
10187448;2025;294650;08/10/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Ofimática y proceso de la información;1;0;0
10187448;2025;294646;23/10/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Recursos humanos y responsabilidad social corporativa;1;0;0
10187448;2025;294647;10/11/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Itinerario personal para la empleabilidad I;1;0;0
10187448;2025;294647;15/12/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Itinerario personal para la empleabilidad I;1;0;0
9753592;2025;294650;16/09/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión Financiera;1;0;0
9753592;2025;294647;02/10/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Simulación empresarial;1;0;1
9753592;2025;294649;24/10/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión de recursos humanos;1;0;0
9753592;2025;294647;12/11/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9753592;2025;294646;12/11/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión logística y comercial;1;0;0
9753592;2025;294648;05/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9753592;2025;294630;05/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Práctica fiscal y gestión tributaria;1;0;0
9753592;2025;294649;09/12/2025;N;2º de CFGS (LOFP) - Administración y Finanzas;2º AF V;Gestión Financiera;1;0;0
10033741;2025;;18/09/2025;S;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;;1;0;1
10240794;2025;294650;25/11/2025;N;Curso de Esp. en Inteligencia artificial y Big Data (LOFP);CUR INTEL;Modelos de Inteligencia Artificial;1;0;0
9747127;2025;294627;12/09/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA D;Comunicación empresarial y atención al cliente;1;0;0
9747127;2025;294605;15/10/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA D;Empresa y Administración;1;0;1
9747127;2025;294604;08/01/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA D;Marketing digital;1;0;0
9747127;2025;294584;11/03/2026;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA D;Comunicación empresarial y atención al cliente;1;0;0
10020941;2025;294604;08/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Digitalización aplicada al sector productivo;1;0;0
10020941;2025;294582;13/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Programación;1;0;0
10020941;2025;294605;17/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294627;27/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294605;13/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Programación;1;0;0
10020941;2025;294584;19/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Itinerario personal para la empleabilidad I;1;0;0
10020941;2025;294582;27/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10020941;2025;294627;05/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Entornos de desarrollo;1;0;0
10020941;2025;294585;09/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
10020941;2025;294604;11/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Programación;1;0;0
10020941;2025;294627;15/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294605;15/12/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294605;12/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294585;13/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Itinerario personal para la empleabilidad I;1;0;0
10020941;2025;294605;19/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294582;20/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sostenibilidad aplicada al sistema productivo;1;0;0
10020941;2025;294605;21/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Digitalización aplicada al sector productivo;1;0;0
10020941;2025;294584;23/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
10020941;2025;294605;26/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10020941;2025;294627;06/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Entornos de desarrollo;1;0;0
10020941;2025;294585;19/02/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
9756254;2025;294646;16/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación avanzada;1;0;0
9756254;2025;294630;16/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Acceso a datos;1;0;0
9756254;2025;294646;21/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación avanzada;1;0;0
9756254;2025;294646;02/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación avanzada;1;0;0
9756254;2025;294647;05/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación multimedia y dispositivos móviles;1;0;0
9756254;2025;294646;09/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación avanzada;1;0;0
9756254;2025;294630;10/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Itinerario personal para la empleabilidad II;1;0;0
9756254;2025;294647;24/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Desarrollo de interfaces;1;0;0
9756254;2025;294646;17/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Itinerario personal para la empleabilidad II;1;0;0
9756254;2025;294647;22/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Acceso a datos;1;0;0
9756254;2025;294649;27/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación multimedia y dispositivos móviles;1;0;0
9756254;2025;294650;19/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación avanzada;1;0;0
9756254;2025;294649;19/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Programación avanzada;1;0;0
9756254;2025;294649;02/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Acceso a datos;1;0;0
9756254;2025;294647;11/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM V;Itinerario personal para la empleabilidad II;1;0;0
10176867;2025;294646;25/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Recursos humanos y responsabilidad social corporativa;1;0;0
9752702;2025;294627;05/12/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
9752702;2025;294605;23/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;0
9752702;2025;294585;30/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación avanzada;1;0;0
9752702;2025;294604;19/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Acceso a datos;1;0;0
9752702;2025;294604;23/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Sistemas de gestión empresarial;1;0;0
9752702;2025;294604;24/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Desarrollo de interfaces;1;0;0
9752702;2025;294605;27/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Programación multimedia y dispositivos móviles;1;0;1
9752702;2025;294584;03/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Multiplataforma;2º DAM D;Sistemas de gestión empresarial;1;0;0
10176867;2025;294649;26/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Recursos humanos y responsabilidad social corporativa;1;0;0
9746542;2025;294627;10/12/2025;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Seguridad y alta disponibilidad;1;0;0
10286429;2025;294604;10/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Sistemas informáticos;1;0;0
10286429;2025;294627;21/10/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10286429;2025;294584;20/11/2025;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10016488;2025;294650;09/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Inglés profesional para los ciclos formativos de Grado Superior;1;0;0
10016488;2025;294650;17/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Ofimática y proceso de la información;1;0;0
9746542;2025;294584;10/11/2025;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Servicios de red e internet;1;0;0
9746542;2025;294584;18/02/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Servicios de red e internet;1;0;0
9746542;2025;294605;11/03/2026;N;2º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;2º ASIR D;Administración de sistemas operativos;1;0;0
10072070;2025;294627;25/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294582;25/09/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294582;06/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294582;15/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;1
10072070;2025;294585;17/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
10072070;2025;294585;04/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10072070;2025;294582;05/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294605;06/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
10072070;2025;294585;20/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294584;24/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294585;26/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294582;27/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10286429;2025;294584;13/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Itinerario personal para la empleabilidad I;1;0;0
10072070;2025;294627;16/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294605;30/10/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
10072070;2025;294627;13/11/2025;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10286429;2025;294582;15/01/2026;N;1º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;1º DAW D;Bases de Datos;1;0;0
10072070;2025;294582;14/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294605;19/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno cliente;1;0;0
10072070;2025;294604;20/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294584;21/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294582;22/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294605;23/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10072070;2025;294584;26/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294585;28/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294584;09/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294582;18/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294582;20/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Proyecto intermodular II;1;0;0
10072070;2025;294582;25/02/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Programación de aplicaciones utilizando frameworks;1;0;0
10072070;2025;294604;06/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10072070;2025;294582;02/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
10072070;2025;294584;09/03/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Desarrollo web en entorno servidor;1;0;0
9984150;2025;294604;09/01/2026;N;2º de CFGS (LOFP) - Desarrollo de Aplicaciones Web;2º DAW D;Diseño de interfaces WEB;1;0;0
10261815;2025;294582;10/02/2026;N;Curso de Esp. Desarrollo de aplicaciones en lenguaje Python (LOFP);CUR PYTHON;Análisis de datos con Python;1;0;0
10219415;2025;294648;09/03/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;1;0;0
10261815;2025;294582;06/10/2025;N;Curso de Esp. Desarrollo de aplicaciones en lenguaje Python (LOFP);CUR PYTHON;Análisis de datos con Python;1;0;0
10261815;2025;294585;08/10/2025;N;Curso de Esp. Desarrollo de aplicaciones en lenguaje Python (LOFP);CUR PYTHON;Análisis de datos con Python;1;0;0
10261815;2025;294582;09/02/2026;N;Curso de Esp. Desarrollo de aplicaciones en lenguaje Python (LOFP);CUR PYTHON;Análisis de datos con Python;1;0;0
10219415;2025;294650;13/11/2025;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Puesta en producción segura;1;0;0
10219415;2025;294649;19/01/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Hacking ético;1;0;0
10219415;2025;294650;09/03/2026;N;Curso de Esp. en Ciberseguridad en entornos de las tecnologías de la información (LOFP);CUR CIBER;Normativa de ciberseguridad;1;0;0
10000806;2025;294584;18/09/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Comunicación y atención al cliente;1;0;0
10000806;2025;294646;04/12/2025;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Recursos humanos y responsabilidad social corporativa;1;0;0
10000806;2025;294648;14/01/2026;N;1º de CFGS (LOFP) - Administración y Finanzas;1º AF V;Comunicación y atención al cliente;1;0;0
9991322;2025;294585;13/01/2026;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Implantación de sistemas operativos;1;0;0
9991322;2025;294627;13/01/2026;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Lenguajes de marcas y sistemas de gestión de información;1;0;0
9991322;2025;294582;20/01/2026;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Planificación y administración de redes;1;0;0
9991322;2025;294605;22/01/2026;N;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;Planificación y administración de redes;1;0;0
9991322;2025;;18/09/2025;S;1º de CFGS (LOFP) - Administración de Sistemas Informáticos en Red;1º ASIR D;;1;0;1
